"Title Export - Recommended Metadata
The following fields represent the fields that most trading partners are looking for.  This does not mean that you must have these fields but where appropriate we encourage you to populate your titles with as much relevant data as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Grace Above All,,Fesler-Lampert Minnesota Heritage,,,,978-0-8166-9814-1,8/15/2015  12:00:00 AM,Book,Paperback,"St. Anthony, Jane",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,9.95,,7.99,JUVENILE FICTION/General,,,Active,Available,5.25 x 8.5,1,,176,68,,,English,,,EAN13+5/Position Unspecified,Thirteen-year-old Grace is not lookin,,Jane St. Anthony is the author of Th,,,
,Hope at Sea,Possible Ecologies in Oceanic Literature,,,,,978-0-8166-9158-6,9/16/2015  12:00:00 AM,Book,Paperback,"Shewry, Teresa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,LITERARY CRITICISM/General,LITERARY CRITICISM/Australian & Oceanian,,Active,Available,5.5 x 8.5,1.5,,272,36,,,English,,1,EAN13+5/Position Unspecified,As far back as Thomas More’s Utop,,Teresa Shewry is assistant professo,,,
,Hope at Sea,Possible Ecologies in Oceanic Literature,,,,,978-0-8166-9157-9,9/16/2015  12:00:00 AM,Book,Hardcover,"Shewry, Teresa",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,87.50,,72.00,LITERARY CRITICISM/General,LITERARY CRITICISM/Australian & Oceanian,,Active,Available,5.5 x 8.5,1.5,,272,24,,,English,,1,EAN13+5/Position Unspecified,As far back as Thomas More’s Utop,,Teresa Shewry is assistant professo,,,
,How to Talk about Videogames,,Electronic Mediations,,,,978-0-8166-9912-4,11/15/2015  12:00:00 AM,Book,Paperback,"Bogost, Ian",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,19.95,,14.99,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Popular Culture,"COMPUTERS/Design, Graphics & Media/General",Active,Available,5.5 x 8.5,1,,208,52,,,English,,,EAN13+5/Position Unspecified,Videogames! Aren’t they the medium ,,Ian Bogost is Ivan Allen College Dist,,,
,How to Talk about Videogames,,Electronic Mediations,,,,978-0-8166-9911-7,11/15/2015  12:00:00 AM,Book,Hardcover,"Bogost, Ian",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,70.00,,15.99,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Popular Culture,"COMPUTERS/Design, Graphics & Media/General",Active,Available,5.5 x 8.5,1,,208,26,,,English,,,EAN13+5/Position Unspecified,Videogames! Aren’t they the medium ,,Ian Bogost is Ivan Allen College Dist,,,
,Illegal Literature,Toward a Disruptive Creativity,,,,,978-0-8166-9578-2,12/31/2015  12:00:00 AM,Book,Paperback,"Roh, David S.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,ART/Film & Video,SOCIAL SCIENCE/Media Studies,LITERARY CRITICISM/General,Active,Available,5.5 x 8.5,1,,200,50,,,English,,17,EAN13+5/Position Unspecified,What is the cultural value of illegal w,,David S. Roh is assistant professor o,,,
,Illegal Literature,Toward a Disruptive Creativity,,,,,978-0-8166-9575-1,12/31/2015  12:00:00 AM,Book,Hardcover,"Roh, David S.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,75.00,,58.00,ART/Film & Video,SOCIAL SCIENCE/Media Studies,LITERARY CRITICISM/General,Active,Available,5.5 x 8.5,1,,200,20,,,English,,17,EAN13+5/Position Unspecified,What is the cultural value of illegal w,,David S. Roh is assistant professor o,,,
,Improper Names,Collective Pseudonyms from the Luddites to Anonymous,A Quadrant Book,,,,978-0-8166-9487-7,10/1/2015  12:00:00 AM,Book,Paperback,"Deseriis, Marco",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,HISTORY/Social History,PHILOSOPHY/Political,SOCIAL SCIENCE/Popular Culture,Active,Available,5.5 x 8.5,1.5,,296,36,,,English,,,EAN13+5/Position Unspecified,Improper Names offers a genealogy ,,Marco Deseriis is assistant professo,,,
,Improper Names,Collective Pseudonyms from the Luddites to Anonymous,A Quadrant Book,,,,978-0-8166-9486-0,10/1/2015  12:00:00 AM,Book,Hardcover,"Deseriis, Marco",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,81.00,,17.99,HISTORY/Social History,PHILOSOPHY/Political,SOCIAL SCIENCE/Popular Culture,Active,Available,5.5 x 8.5,1.5,,296,20,,,English,,,EAN13+5/Position Unspecified,Improper Names offers a genealogy ,,Marco Deseriis is assistant professo,,,
,Indifference to Difference,On Queer Universalism,,,,,978-0-8166-9592-8,12/16/2015  12:00:00 AM,Book,Paperback,"Menon, Madhavi",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Gender Studies,LITERARY CRITICISM/Drama,PHILOSOPHY/Criticism,Active,Available,5.5 x 8.5,1,,176,64,,,English,,9,EAN13+5/Position Unspecified,Indifference to Difference organizes ,,Madhavi Menon is professor of Engl,,,
,Indifference to Difference,On Queer Universalism,,,,,978-0-8166-9590-4,12/16/2015  12:00:00 AM,Book,Hardcover,"Menon, Madhavi",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,87.50,,72.00,SOCIAL SCIENCE/Gender Studies,LITERARY CRITICISM/Drama,PHILOSOPHY/Criticism,Active,Available,5.5 x 8.5,1,,176,36,,,English,,9,EAN13+5/Position Unspecified,Indifference to Difference organizes ,,Madhavi Menon is professor of Engl,,,
,Isabelle Day Refuses to Die of a Broken Heart,,,,,,978-0-8166-9799-1,9/1/2015  12:00:00 AM,Book,Hardcover,"St. Anthony, Jane",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,JUVENILE FICTION/General,"JUVENILE FICTION/Social Themes/Death, Grief, Bereavement",JUVENILE FICTION/Social Themes/Friendship,Out of Print Cancel,Other Format Available,5.25 x 8.5,1,,152,44,,,English,,,EAN13+5/Position Unspecified,"In Milwaukee, Isabelle Day had a ho",,Jane St. Anthony is the author of Th,,,
,Jewels of the Plains,Wildflowers of the Great Plains Grasslands and Hills,,Revised,,,978-0-8166-9801-1,11/15/2015  12:00:00 AM,Book,Hardcover,"Barr, Claude A.",Author,"Locklear, James H.",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.95,,13.99,NATURE/Ecosystems & Habitats/Plains & Prairies,NATURE/Plants/General,NATURE/Regional,Active,Available,6 x 9,1.5,,288,20,,,English,,65,EAN13+5/Position Unspecified,"From Abronia to Zinnia, Jewels of th",,Claude A. Barr (1887–1982) was a S,,,
,Last Project Standing,Civics and Sympathy in Post-Welfare Chicago,A Quadrant Book,,,,978-0-8166-9737-3,11/28/2015  12:00:00 AM,Book,Paperback,"Fennell, Catherine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Anthropology/General,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,320,36,,,English,,30,EAN13+5/Position Unspecified,In 1995 a half-vacant public housing ,,Catherine Fennell is assistant profes,,,
,Last Project Standing,Civics and Sympathy in Post-Welfare Chicago,A Quadrant Book,,,,978-0-8166-9736-6,11/28/2015  12:00:00 AM,Book,Hardcover,"Fennell, Catherine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,94.50,,78.00,SOCIAL SCIENCE/Anthropology/General,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,320,20,,,English,,30,EAN13+5/Position Unspecified,In 1995 a half-vacant public housing ,,Catherine Fennell is assistant profes,,,
,Leverage of the Weak,Labor and Environmental Movements in Taiwan and South Korea,"Social Movements, Protest and Contention",,,,978-0-8166-8952-1,7/21/2015  12:00:00 AM,Book,Paperback,"Liu, Hwa-Jen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.50,,13.99,SOCIAL SCIENCE/Sociology/General,POLITICAL SCIENCE/World/Asian,POLITICAL SCIENCE/Labor & Industrial Relations,Active,Available,6 x 9,1,,248,48,,,English,,18,EAN13+5/Position Unspecified,Comparing Taiwan and South Korea ,,Hwa-Jen Liu teaches sociology at th,,,
,Leverage of the Weak,Labor and Environmental Movements in Taiwan and South Korea,"Social Movements, Protest and Contention",,,,978-0-8166-8951-4,7/21/2015  12:00:00 AM,Book,Hardcover,"Liu, Hwa-Jen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,82.50,,63.00,SOCIAL SCIENCE/Sociology/General,POLITICAL SCIENCE/World/Asian,POLITICAL SCIENCE/Labor & Industrial Relations,Active,Available,6 x 9,1,,248,32,,,English,,18,EAN13+5/Position Unspecified,Comparing Taiwan and South Korea ,,Hwa-Jen Liu teaches sociology at th,,,
The,Meaning of Wilderness,,Fesler-Lampert Minnesota Heritage,,,,978-0-8166-3709-6,8/1/2015  12:00:00 AM,Book,Paperback,"Olson, Sigurd F.",Author,"Backes, David",Introduction,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,13.99,NATURE/Essays,,,Active,Available,5.5 x 8.5,1,,224,56,,,English,,,EAN13+5/Position Unspecified,Sigurd F. Olson (1899-1982) was on,Despite the enduring popularity of Th,David Backes is the author of A Wild,,,
,Measuring Manhood,"Race and the Science of Masculinity, 1830–1934",,,,,978-0-8166-7303-2,9/1/2015  12:00:00 AM,Book,Paperback,"Stein, Melissa N.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Ethnic Studies/American/African American Studies,SCIENCE/History,MEDICAL/History,Active,Available,5.5 x 8.5,2,,368,32,,,English,,32,EAN13+5/Position Unspecified,From the “gay gene” to the “female b,,Melissa N. Stein is assistant profess,,,
,Measuring Manhood,"Race and the Science of Masculinity, 1830–1934",,,,,978-0-8166-7302-5,9/1/2015  12:00:00 AM,Book,Hardcover,"Stein, Melissa N.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,94.50,,78.00,SOCIAL SCIENCE/Ethnic Studies/American/African American Studies,SCIENCE/History,MEDICAL/History,Active,Available,5.5 x 8.5,2,,368,16,,,English,,32,EAN13+5/Position Unspecified,From the “gay gene” to the “female b,,Melissa N. Stein is assistant profess,,,
,Mechademia 10,World Renewal,,,,,978-0-8166-9915-5,12/20/2015  12:00:00 AM,Book,Paperback,"Lunning, Frenchy",Editor,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,ART/Film & Video,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Popular Culture,Active,Available,7 x 10,1.5,,272,26,,,English,,72,EAN13+5/Position Unspecified,Mechademia 10 revolves around a m,,Frenchy Lunning is professor of liber,,,
,Minnesota Modern,Architecture and Life at Midcentury,,,,,978-0-8166-8329-1,11/1/2015  12:00:00 AM,Book,Hardcover,"Millett, Larry",Author,"Saari, Denes",Photographer,"Forrai Saari, Maria",Photographer,,,Univ Of Minnesota Press,Univ Of Minnesota Press,49.95,,14.99,ARCHITECTURE/History/Contemporary (1945-),ARCHITECTURE/Regional,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",Active,Available,11 x 9,2,,400,6,,,English,,346,EAN13+5/Position Unspecified,From the genteel elegance of Christ ,,"Larry Millett, a Minneapolis native, sp",,,
,Myths of the Rune Stone,Viking Martyrs and the Birthplace of America,,,,,978-0-8166-9696-3,10/1/2015  12:00:00 AM,Book,Paperback,"Krueger, David M.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",SOCIAL SCIENCE/Folklore & Mythology,SOCIAL SCIENCE/Sociology of Religion,Active,Available,5.5 x 8.5,1,,232,48,,,English,,33,EAN13+5/Position Unspecified,What do our myths say about us? W,,David M. Krueger is a scholar and te,,,
,Myths of the Rune Stone,Viking Martyrs and the Birthplace of America,,,,,978-0-8166-9691-8,10/1/2015  12:00:00 AM,Book,Hardcover,"Krueger, David M.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,87.50,,72.00,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",SOCIAL SCIENCE/Folklore & Mythology,SOCIAL SCIENCE/Sociology of Religion,Active,Available,5.5 x 8.5,1,,232,26,,,English,,33,EAN13+5/Position Unspecified,What do our myths say about us? W,,David M. Krueger is a scholar and te,,,
,Only the Dead,,,,,,978-0-8166-9899-8,9/1/2015  12:00:00 AM,Book,Paperback,"Sundstøl, Vidar",Author,"Nunnally, Tiina",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,,FICTION/Mystery & Detective/International Crime & Mystery,FICTION/Mystery & Detective/General,FICTION/Mystery & Detective/Historical,Active,Available,5.375 x 8,1,,168,46,,,English,,,EAN13+5/Position Unspecified,A Norwegian tourist has been found ,Steeped in the rich history of Lake S,Vidar Sundstøl is the acclaimed Nor,,,
,Our Gang,A Racial History of The Little Rascals,,,,,978-0-8166-9822-6,12/29/2015  12:00:00 AM,Book,Paperback,"Lee, Julia",Author,"Gates Jr., Henry Louis",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,18.99,ART/Film & Video,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,328,32,,,English,,48,EAN13+5/Position Unspecified,"It was the age of Jim Crow, riddled w",,"Julia Lee, assistant professor of Eng",,,
,Our Gang,A Racial History of The Little Rascals,,,,,978-0-8166-9821-9,12/29/2015  12:00:00 AM,Book,Hardcover,"Lee, Julia",Author,"Gates Jr., Henry Louis",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,87.50,,72.00,ART/Film & Video,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Discrimination,Active,Available,5.5 x 8.5,1.5,,328,18,,,English,,48,EAN13+5/Position Unspecified,"It was the age of Jim Crow, riddled w",,"Julia Lee, assistant professor of Eng",,,
,Our Own Image,A Story of a Maori Filmmaker,,,,,978-0-8166-9761-8,11/15/2015  12:00:00 AM,Book,Paperback,"Barclay, Barry",Author,"Bear, Jeff",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,20.00,,14.99,ART/Film & Video,SOCIAL SCIENCE/Indigenous Studies,,Active,Available,6 x 8,1,,128,92,,,English,,22,EAN13+5/Position Unspecified,Acclaimed Maori filmmaker Barry Ba,,Barry Barclay (Ngati Apa) is an awar,,,
,Peace Corps Fantasies,How Development Shaped the Global Sixties,Critical American Studies,,,,978-0-8166-9222-4,9/15/2015  12:00:00 AM,Book,Paperback,"Geidel, Molly",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,22.99,HISTORY/Social History,HISTORY/United States/20th Century,SOCIAL SCIENCE/Developing & Emerging Countries,Active,Available,5.5 x 8.5,1.5,,320,36,,,English,,9,EAN13+5/Position Unspecified,To tens of thousands of volunteers in ,,Molly Geidel teaches American Stud,,,
,Peace Corps Fantasies,How Development Shaped the Global Sixties,Critical American Studies,,,,978-0-8166-9221-7,9/15/2015  12:00:00 AM,Book,Hardcover,"Geidel, Molly",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,105.00,,87.00,HISTORY/Social History,HISTORY/United States/20th Century,SOCIAL SCIENCE/Developing & Emerging Countries,Active,Available,5.5 x 8.5,1.5,,320,16,,,English,,9,EAN13+5/Position Unspecified,To tens of thousands of volunteers in ,,Molly Geidel teaches American Stud,,,
,Portage,"A Family, a Canoe, and the Search for the Good Life",,,,,978-0-8166-9854-7,10/15/2015  12:00:00 AM,Book,Paperback,"Leaf, Sue",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,12.99,BIOGRAPHY & AUTOBIOGRAPHY/Personal Memoirs,NATURE/Essays,TRAVEL/Essays & Travelogues,Active,Available,5.5 x 8.25,1.5,,264,40,,,English,,,EAN13+5/Position Unspecified,When as a child she first saw a cano,,Sue Leaf is the author of Potato City,,,
,Security in the Bubble,Navigating Crime in Urban South Africa,Globalization and Community,,,,978-0-8166-9432-7,8/8/2015  12:00:00 AM,Book,Paperback,"Hentschel, Christine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,18.99,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Violence in Society,SOCIAL SCIENCE/Criminology,Active,Available,5.5 x 8.5,1,,184,50,,,English,,13,EAN13+5/Position Unspecified,Focusing on the South African city o,,Christine Hentschel is visiting profes,,,
,Security in the Bubble,Navigating Crime in Urban South Africa,Globalization and Community,,,,978-0-8166-9431-0,8/8/2015  12:00:00 AM,Book,Hardcover,"Hentschel, Christine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,87.50,,72.00,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Violence in Society,SOCIAL SCIENCE/Criminology,Active,Available,5.5 x 8.5,1,,184,32,,,English,,13,EAN13+5/Position Unspecified,Focusing on the South African city o,,Christine Hentschel is visiting profes,,,
,Shipwreck Modernity,"Ecologies of Globalization, 1550–1719",,,,,978-0-8166-9106-7,12/10/2015  12:00:00 AM,Book,Paperback,"Mentz, Steve",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,22.99,LITERARY CRITICISM/General,,,Active,Available,5.5 x 8.5,1.5,,264,48,,,English,,13,EAN13+5/Position Unspecified,Shipwreck Modernity engages early ,,Steve Mentz is professor of English ,,,
,Shipwreck Modernity,"Ecologies of Globalization, 1550–1719",,,,,978-0-8166-9103-6,12/10/2015  12:00:00 AM,Book,Hardcover,"Mentz, Steve",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,105.00,,87.00,LITERARY CRITICISM/General,,,Active,Available,5.5 x 8.5,1.5,,264,36,,,English,,13,EAN13+5/Position Unspecified,Shipwreck Modernity engages early ,,Steve Mentz is professor of English ,,,
,Simultaneous Worlds,Global Science Fiction Cinema,,,,,978-0-8166-9318-4,10/1/2015  12:00:00 AM,Book,Paperback,"Feeley, Jennifer L.",Editor,"Wells, Sarah Ann",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,22.99,ART/Film & Video,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Popular Culture,Active,Available,5.5 x 8.5,1.5,,344,40,,,English,,36,EAN13+5/Position Unspecified,Since the 1927 release of Fritz Lang,,Jennifer L. Feeley is an independent ,,,
,Simultaneous Worlds,Global Science Fiction Cinema,,,,,978-0-8166-9317-7,10/1/2015  12:00:00 AM,Book,Hardcover,"Feeley, Jennifer L.",Editor,"Wells, Sarah Ann",Editor,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,105.00,,87.00,ART/Film & Video,SOCIAL SCIENCE/Media Studies,SOCIAL SCIENCE/Popular Culture,Active,Available,5.5 x 8.5,1.5,,344,32,,,English,,36,EAN13+5/Position Unspecified,Since the 1927 release of Fritz Lang,,Jennifer L. Feeley is an independent ,,,
,"Singular Images, Failed Copies",William Henry Fox Talbot and the Early Photograph,,,,,978-0-8166-9472-3,10/25/2015  12:00:00 AM,Book,Paperback,"Maimon, Vered",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,22.99,PHOTOGRAPHY/History,PHOTOGRAPHY/Individual Photographers/General,PHOTOGRAPHY/Criticism,Active,Available,5.5 x 8.5,1.5,,288,40,,,English,,43,EAN13+5/Position Unspecified,Focusing on early nineteenth-centur,,Vered Maimon is senior lecturer of a,,,
,"Singular Images, Failed Copies",William Henry Fox Talbot and the Early Photograph,,,,,978-0-8166-9471-6,10/25/2015  12:00:00 AM,Book,Hardcover,"Maimon, Vered",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,105.00,,87.00,PHOTOGRAPHY/History,PHOTOGRAPHY/Individual Photographers/General,PHOTOGRAPHY/Criticism,Active,Available,5.5 x 8.5,1.5,,288,28,,,English,,43,EAN13+5/Position Unspecified,Focusing on early nineteenth-centur,,Vered Maimon is senior lecturer of a,,,
The,Straight Line,How the Fringe Science of Ex-Gay Therapy Reoriented Sexuality,,,,,978-0-8166-9615-4,11/20/2015  12:00:00 AM,Book,Paperback,"Waidzunas, Tom",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/LGBT Studies/Gay Studies,HISTORY/Social History,POLITICAL SCIENCE/Human Rights,Active,Available,5.5 x 8.5,1.5,,336,32,,,English,,14,EAN13+5/Position Unspecified,"To be taken seriously, therapies that ",,Tom Waidzunas is assistant profess,,,
The,Straight Line,How the Fringe Science of Ex-Gay Therapy Reoriented Sexuality,,,,,978-0-8166-9614-7,11/20/2015  12:00:00 AM,Book,Hardcover,"Waidzunas, Tom",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,94.50,,78.00,SOCIAL SCIENCE/LGBT Studies/Gay Studies,HISTORY/Social History,POLITICAL SCIENCE/Human Rights,Active,Available,5.5 x 8.5,1.5,,336,18,,,English,,14,EAN13+5/Position Unspecified,"To be taken seriously, therapies that ",,Tom Waidzunas is assistant profess,,,
The,Suburban Church,Modernism and Community in Postwar America,"Architecture, Landscape and Amer Culture",,,,978-0-8166-9496-9,12/15/2015  12:00:00 AM,Book,Paperback,"Buggeln, Gretchen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,40.00,,31.00,ARCHITECTURE/Buildings/Religious,ARCHITECTURE/History/Contemporary (1945-),SOCIAL SCIENCE/Sociology of Religion,Active,Available,7 x 10,2,,368,22,,,English,,144,EAN13+5/Position Unspecified,"After World War II, America’s religio",,Gretchen Buggeln holds the Phyllis a,,,
The,Suburban Church,Modernism and Community in Postwar America,"Architecture, Landscape and Amer Culture",,,,978-0-8166-9495-2,12/15/2015  12:00:00 AM,Book,Hardcover,"Buggeln, Gretchen",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,140.00,,116.00,ARCHITECTURE/Buildings/Religious,ARCHITECTURE/History/Contemporary (1945-),SOCIAL SCIENCE/Sociology of Religion,Active,Available,7 x 10,2,,368,18,,,English,,144,EAN13+5/Position Unspecified,"After World War II, America’s religio",,Gretchen Buggeln holds the Phyllis a,,,
